Month ID,Month,State ID,State,HS6 ID,HS6,Flow ID,Flow,Country ID,Country,Trade Value
201907,2019-07,26,Sonora,1020312,"Hams, Shoulders and Cuts Thereof, with Bone in of Swine, Fresh or Chilled",1,Imports,can,Canada,423833
201907,2019-07,26,Sonora,1020312,"Hams, Shoulders and Cuts Thereof, with Bone in of Swine, Fresh or Chilled",1,Imports,usa,United States,770509
201907,2019-07,26,Sonora,1020329,"Porcine Meat, Frozen",1,Imports,can,Canada,42343
201907,2019-07,26,Sonora,1020329,"Porcine Meat, Frozen",1,Imports,usa,United States,298865
201907,2019-07,26,Sonora,1020713,"Cuts and Edible Offal, Gallo O Gallina, Domesticus, Fresh or Chilled",1,Imports,usa,United States,395559
201907,2019-07,26,Sonora,1020714,"Cuts and Edible Offal, Gallo O Gallina, Domesticus, Frozen",1,Imports,usa,United States,112101
201907,2019-07,26,Sonora,2070190,"Potatoes ""Potatoes"" Fresh or Chilled (Exc. Seed)",1,Imports,usa,United States,182296
201907,2019-07,26,Sonora,2071333,"Jewish ""Beans, Beans, Beans, Beans"" Common ""Phaseolus Vulgaris"", Seca and Shelled, whether or not Skinned or Split",1,Imports,usa,United States,30547
201907,2019-07,26,Sonora,2080810,"Apples, Fresh",1,Imports,usa,United States,642653
201907,2019-07,26,Sonora,2090121,Roasted Coffee Decaffeinated,1,Imports,usa,United States,3219
201907,2019-07,26,Sonora,2090230,"Fermented Black Tea and Oolong Tea, Incl. Flavored, in Immediate Packings of <= 3 Kg",1,Imports,chn,China,1148
201907,2019-07,26,Sonora,2090230,"Fermented Black Tea and Oolong Tea, Incl. Flavored, in Immediate Packings of <= 3 Kg",1,Imports,usa,United States,1146
201907,2019-07,26,Sonora,4190120,"Mixes and Doughs of Flour, Groats, Meal, Starch or Malt Extract, not Containing Cocoa or Containing Cocoa <40% by Weight Calculated on a Totally Defatted Basis, Nes and of Mixes and Doughs of Milk, Cream, Buttermilk, Curdled Milk and Cream, Yogurt, Kefir and other Products of Headings 0401 to 0404, not Containing Cocoa or Cocoa Content <5% by Weight Calculated on a Totally Defatted Basis, Nes, for the Preparation of Bakery Wares of Heading 1905",1,Imports,can,Canada,324
201907,2019-07,26,Sonora,4190120,"Mixes and Doughs of Flour, Groats, Meal, Starch or Malt Extract, not Containing Cocoa or Containing Cocoa <40% by Weight Calculated on a Totally Defatted Basis, Nes and of Mixes and Doughs of Milk, Cream, Buttermilk, Curdled Milk and Cream, Yogurt, Kefir and other Products of Headings 0401 to 0404, not Containing Cocoa or Cocoa Content <5% by Weight Calculated on a Totally Defatted Basis, Nes, for the Preparation of Bakery Wares of Heading 1905",1,Imports,phl,Philippines,17014
201907,2019-07,26,Sonora,4190120,"Mixes and Doughs of Flour, Groats, Meal, Starch or Malt Extract, not Containing Cocoa or Containing Cocoa <40% by Weight Calculated on a Totally Defatted Basis, Nes and of Mixes and Doughs of Milk, Cream, Buttermilk, Curdled Milk and Cream, Yogurt, Kefir and other Products of Headings 0401 to 0404, not Containing Cocoa or Cocoa Content <5% by Weight Calculated on a Totally Defatted Basis, Nes, for the Preparation of Bakery Wares of Heading 1905",1,Imports,usa,United States,139643
201907,2019-07,26,Sonora,4190590,"Baked Goods, Wares, not Containing Cocoa",1,Imports,usa,United States,65449
201907,2019-07,26,Sonora,4200110,"Cucumbers and Gherkins, Prepared or Preserved by Vinegar or Acetic Acid",1,Imports,usa,United States,1111
201907,2019-07,26,Sonora,4200290,"Tomatoes, Prepared or Preserved otherwise Vinegar or Acetic Acid (Exc. whole or in Pieces)",1,Imports,usa,United States,3240
201907,2019-07,26,Sonora,4200410,"Potatoes ""Potatoes"", Prepared or Preserved Vinegar or Acetic Acid, Frozen",1,Imports,can,Canada,86475
201907,2019-07,26,Sonora,4200410,"Potatoes ""Potatoes"", Prepared or Preserved Vinegar or Acetic Acid, Frozen",1,Imports,usa,United States,337851
201907,2019-07,26,Sonora,4200570,"Olives, Prepared or Preserved Vinegar or Acetic Acid (Exc. Frozen)",1,Imports,esp,Spain,1581
201907,2019-07,26,Sonora,4200570,"Olives, Prepared or Preserved Vinegar or Acetic Acid (Exc. Frozen)",1,Imports,mar,Morocco,1026
201907,2019-07,26,Sonora,4200570,"Olives, Prepared or Preserved Vinegar or Acetic Acid (Exc. Frozen)",1,Imports,usa,United States,310
201907,2019-07,26,Sonora,4210310,"Soy Sauce ""Soya""",1,Imports,can,Canada,46
201907,2019-07,26,Sonora,4210310,"Soy Sauce ""Soya""",1,Imports,chn,China,3899
201907,2019-07,26,Sonora,4210310,"Soy Sauce ""Soya""",1,Imports,hkg,Hong Kong,3519
201907,2019-07,26,Sonora,4210310,"Soy Sauce ""Soya""",1,Imports,twn,Taiwan (Region),1825
201907,2019-07,26,Sonora,4210310,"Soy Sauce ""Soya""",1,Imports,usa,United States,13006
201907,2019-07,26,Sonora,4210320,Ketchup and other Tomato Sauces,1,Imports,usa,United States,9732
201907,2019-07,26,Sonora,4210330,Mustard Flour and Prepared Mustard,1,Imports,usa,United States,1091
201907,2019-07,26,Sonora,4210390,"Preparations for Prepared Sauces and Sauces; Condiments and Seasonings (Exc. Soy Sauce, Tomato Sauces, Mustard Flour and Prepared Mustard)",1,Imports,chn,China,3515
201907,2019-07,26,Sonora,4210390,"Preparations for Prepared Sauces and Sauces; Condiments and Seasonings (Exc. Soy Sauce, Tomato Sauces, Mustard Flour and Prepared Mustard)",1,Imports,ind,India,533
201907,2019-07,26,Sonora,4210390,"Preparations for Prepared Sauces and Sauces; Condiments and Seasonings (Exc. Soy Sauce, Tomato Sauces, Mustard Flour and Prepared Mustard)",1,Imports,jpn,Japan,27166
201907,2019-07,26,Sonora,4210390,"Preparations for Prepared Sauces and Sauces; Condiments and Seasonings (Exc. Soy Sauce, Tomato Sauces, Mustard Flour and Prepared Mustard)",1,Imports,tha,Thailand,468
201907,2019-07,26,Sonora,4210390,"Preparations for Prepared Sauces and Sauces; Condiments and Seasonings (Exc. Soy Sauce, Tomato Sauces, Mustard Flour and Prepared Mustard)",1,Imports,usa,United States,281836
201907,2019-07,26,Sonora,4210690,"Food Preparations, N.E.C",1,Imports,can,Canada,94
201907,2019-07,26,Sonora,4210690,"Food Preparations, N.E.C",1,Imports,usa,United States,143540
201907,2019-07,26,Sonora,4220190,"Water, not Containing Added Sugar or other Sweetening Matter or Flavored; Ice and Snow (Excl. Mineral Water, Aerated Waters, Sea Water, Distilled Water or Conductivity of Similar Purity)",1,Imports,fji,Fiji,190
201907,2019-07,26,Sonora,4220190,"Water, not Containing Added Sugar or other Sweetening Matter or Flavored; Ice and Snow (Excl. Mineral Water, Aerated Waters, Sea Water, Distilled Water or Conductivity of Similar Purity)",1,Imports,usa,United States,13789
201907,2019-07,26,Sonora,4220210,"Waters, Incl. Water Mineral and Aerated Waters, Containing Added Sugar or other Sweetening Matter or Flavor, for Direct Consumption as a Beverage",1,Imports,usa,United States,14843
201907,2019-07,26,Sonora,4230990,Preparations of a Kind Used for Feeding the Animals,1,Imports,aut,Austria,90938
201907,2019-07,26,Sonora,4230990,Preparations of a Kind Used for Feeding the Animals,1,Imports,chn,China,166210
201907,2019-07,26,Sonora,4230990,Preparations of a Kind Used for Feeding the Animals,1,Imports,deu,Germany,3
201907,2019-07,26,Sonora,4230990,Preparations of a Kind Used for Feeding the Animals,1,Imports,usa,United States,22655
201907,2019-07,26,Sonora,5250100,"Salt, Incl Table Salt and Denatured Salt, and Pure Sodium Chloride, Incl in Aqueous Solution or Containing Added Anticaking or Agents to Ensure Good Flowability Dissolution..; Seawater",1,Imports,usa,United States,11743
201907,2019-07,26,Sonora,5261690,Precious Metals Ores and Concentrates (Excl. Silver Ores and Concentrates),1,Imports,can,Canada,7902
201907,2019-07,26,Sonora,5271019,"Petroleum Oils, Containing by Weight 70% or more of Petroleum Oils or Oils from Bituminous Minerals, not Light Oils and Preparations",1,Imports,bel,Belgium,868
