Month ID,Month,State ID,State,HS6 ID,HS6,Flow ID,Flow,Country ID,Country,Trade Value
201603,2016-03,23,Quintana Roo,1020442,"Cortes ""Chunks"" Sheep, Bone In, Frozen (Exc. Carcasses or Half Carcasses)",1,Imports,aus,Australia,141774
201603,2016-03,23,Quintana Roo,1020442,"Cortes ""Chunks"" Sheep, Bone In, Frozen (Exc. Carcasses or Half Carcasses)",1,Imports,nzl,New Zealand,984746
201603,2016-03,23,Quintana Roo,1021012,"Bellies ""Streaky"" and Cuts Thereof of Swine, Salted or in Brine, Dried or Smoked",1,Imports,usa,United States,445248
201603,2016-03,23,Quintana Roo,1030351,"Herrings ""Clupea Harengus,"" ""Clupea Pallasii"" Frozen",1,Imports,can,Canada,13202
201603,2016-03,23,Quintana Roo,1030351,"Herrings ""Clupea Harengus,"" ""Clupea Pallasii"" Frozen",1,Imports,usa,United States,5324
201603,2016-03,23,Quintana Roo,1030389,"Frozen Fish, Nep",1,Imports,can,Canada,79381
201603,2016-03,23,Quintana Roo,1030462,"Frozen Fillets of Catfish ""Pangasius Spp. Silurus Spp. Clarias Spp. Ictalurus Spp.""",1,Imports,vnm,Vietnam,1211587
201603,2016-03,23,Quintana Roo,1030487,"Frozen Fillets Tuna ""Thunnus"" Skipjack or Belly Striped ""Euthynnus [Katsuwonus] Pelamis""",1,Imports,vnm,Vietnam,493807
201603,2016-03,23,Quintana Roo,1030489,"Frozen Fish Fillets, Nep",1,Imports,per,Peru,82
201603,2016-03,23,Quintana Roo,1030489,"Frozen Fish Fillets, Nep",1,Imports,twn,Taiwan (Region),30240
201603,2016-03,23,Quintana Roo,1030489,"Frozen Fish Fillets, Nep",1,Imports,vnm,Vietnam,307355
201603,2016-03,23,Quintana Roo,1030749,"Sepia ""Sepia Officinalis, Rossia Macrosoma Sepiola Spp."" and Squid ""Ommastrephes Spp., Loligo Spp. Nototodarus Spp. Sepioteuthis Spp."" Ahumados, Frozen, Dried, Salted in Brine, or Unshelled",1,Imports,chn,China,56370
201603,2016-03,23,Quintana Roo,1030749,"Sepia ""Sepia Officinalis, Rossia Macrosoma Sepiola Spp."" and Squid ""Ommastrephes Spp., Loligo Spp. Nototodarus Spp. Sepioteuthis Spp."" Ahumados, Frozen, Dried, Salted in Brine, or Unshelled",1,Imports,per,Peru,67751
201603,2016-03,23,Quintana Roo,1030749,"Sepia ""Sepia Officinalis, Rossia Macrosoma Sepiola Spp."" and Squid ""Ommastrephes Spp., Loligo Spp. Nototodarus Spp. Sepioteuthis Spp."" Ahumados, Frozen, Dried, Salted in Brine, or Unshelled",1,Imports,usa,United States,13004
201603,2016-03,23,Quintana Roo,1040510,"Butter ""Manteca"" (Exc. Dehydrated Butter and ""Ghee"")",1,Imports,fra,France,92750
201603,2016-03,23,Quintana Roo,1040510,"Butter ""Manteca"" (Exc. Dehydrated Butter and ""Ghee"")",1,Imports,nld,Netherlands,17920
201603,2016-03,23,Quintana Roo,1040510,"Butter ""Manteca"" (Exc. Dehydrated Butter and ""Ghee"")",1,Imports,usa,United States,1140
201603,2016-03,23,Quintana Roo,1040690,"Cheese (Exc. Queso Fresco, Incl. Whey, Curado, Cottage Cheese, Cheese, Blue Cheese, Cheese Containing Veins Produced by ""Penicillium Roqueforti"" as well as any Type Cheese Grated or Powdered)",1,Imports,arg,Argentina,370562
201603,2016-03,23,Quintana Roo,1040690,"Cheese (Exc. Queso Fresco, Incl. Whey, Curado, Cottage Cheese, Cheese, Blue Cheese, Cheese Containing Veins Produced by ""Penicillium Roqueforti"" as well as any Type Cheese Grated or Powdered)",1,Imports,bel,Belgium,74256
201603,2016-03,23,Quintana Roo,1040690,"Cheese (Exc. Queso Fresco, Incl. Whey, Curado, Cottage Cheese, Cheese, Blue Cheese, Cheese Containing Veins Produced by ""Penicillium Roqueforti"" as well as any Type Cheese Grated or Powdered)",1,Imports,deu,Germany,128961
201603,2016-03,23,Quintana Roo,1040690,"Cheese (Exc. Queso Fresco, Incl. Whey, Curado, Cottage Cheese, Cheese, Blue Cheese, Cheese Containing Veins Produced by ""Penicillium Roqueforti"" as well as any Type Cheese Grated or Powdered)",1,Imports,dnk,Denmark,15732
201603,2016-03,23,Quintana Roo,1040690,"Cheese (Exc. Queso Fresco, Incl. Whey, Curado, Cottage Cheese, Cheese, Blue Cheese, Cheese Containing Veins Produced by ""Penicillium Roqueforti"" as well as any Type Cheese Grated or Powdered)",1,Imports,fra,France,11636
201603,2016-03,23,Quintana Roo,1040690,"Cheese (Exc. Queso Fresco, Incl. Whey, Curado, Cottage Cheese, Cheese, Blue Cheese, Cheese Containing Veins Produced by ""Penicillium Roqueforti"" as well as any Type Cheese Grated or Powdered)",1,Imports,nld,Netherlands,122074
201603,2016-03,23,Quintana Roo,1040690,"Cheese (Exc. Queso Fresco, Incl. Whey, Curado, Cottage Cheese, Cheese, Blue Cheese, Cheese Containing Veins Produced by ""Penicillium Roqueforti"" as well as any Type Cheese Grated or Powdered)",1,Imports,usa,United States,45154
201603,2016-03,23,Quintana Roo,2090121,Roasted Coffee Decaffeinated,1,Imports,col,Colombia,297
201603,2016-03,23,Quintana Roo,2090121,Roasted Coffee Decaffeinated,1,Imports,ita,Italy,19463
201603,2016-03,23,Quintana Roo,2090122,Decaffeinated Roasted Coffee,1,Imports,col,Colombia,126
201603,2016-03,23,Quintana Roo,2090122,Decaffeinated Roasted Coffee,1,Imports,ita,Italy,5378
201603,2016-03,23,Quintana Roo,2090210,"Green Unfermented Tea, in Immediate Packings of <= 3 Kg",1,Imports,can,Canada,259
201603,2016-03,23,Quintana Roo,2090210,"Green Unfermented Tea, in Immediate Packings of <= 3 Kg",1,Imports,chn,China,1409
201603,2016-03,23,Quintana Roo,2090210,"Green Unfermented Tea, in Immediate Packings of <= 3 Kg",1,Imports,usa,United States,6806
201603,2016-03,23,Quintana Roo,2090411,"Pepper of the Genus ""Piper"" neither Crushed nor Ground",1,Imports,bra,Brazil,5839
201603,2016-03,23,Quintana Roo,2090411,"Pepper of the Genus ""Piper"" neither Crushed nor Ground",1,Imports,usa,United States,5862
201603,2016-03,23,Quintana Roo,2090611,"Cinnamon ""Cinnarmomum Zeylanicum Blume"" (Exc. neither Crushed nor Ground)",1,Imports,ind,India,974
201603,2016-03,23,Quintana Roo,2090611,"Cinnamon ""Cinnarmomum Zeylanicum Blume"" (Exc. neither Crushed nor Ground)",1,Imports,usa,United States,1206
201603,2016-03,23,Quintana Roo,2090620,"Cinnamon and Cinnamon-Tree Flowers, Crushed or Ground",1,Imports,ind,India,1541
201603,2016-03,23,Quintana Roo,2090620,"Cinnamon and Cinnamon-Tree Flowers, Crushed or Ground",1,Imports,usa,United States,1335
201603,2016-03,23,Quintana Roo,2091099,"Spices (Exc Pepper of the Genus 'Piper';. Peppers Gender ""Capsicum"" O ""Pimenta""; Vanilla, Cinnamon and Cinnamon-Tree Flowers, Cloves ""Whole Fruit, Cloves and Stems"", Nutmeg, Mace and Cardamoms, Seeds Anise, Badiana, Fennel, Coriander, Cumin and Caraway, Juniper Berries, Ginger, Saffron, Turmeric, Thyme, Bay Leaves and ""Curry"" and Mixtures of Various Spices)",1,Imports,chn,China,704
201603,2016-03,23,Quintana Roo,2091099,"Spices (Exc Pepper of the Genus 'Piper';. Peppers Gender ""Capsicum"" O ""Pimenta""; Vanilla, Cinnamon and Cinnamon-Tree Flowers, Cloves ""Whole Fruit, Cloves and Stems"", Nutmeg, Mace and Cardamoms, Seeds Anise, Badiana, Fennel, Coriander, Cumin and Caraway, Juniper Berries, Ginger, Saffron, Turmeric, Thyme, Bay Leaves and ""Curry"" and Mixtures of Various Spices)",1,Imports,esp,Spain,25
201603,2016-03,23,Quintana Roo,2091099,"Spices (Exc Pepper of the Genus 'Piper';. Peppers Gender ""Capsicum"" O ""Pimenta""; Vanilla, Cinnamon and Cinnamon-Tree Flowers, Cloves ""Whole Fruit, Cloves and Stems"", Nutmeg, Mace and Cardamoms, Seeds Anise, Badiana, Fennel, Coriander, Cumin and Caraway, Juniper Berries, Ginger, Saffron, Turmeric, Thyme, Bay Leaves and ""Curry"" and Mixtures of Various Spices)",1,Imports,ind,India,1144
201603,2016-03,23,Quintana Roo,2091099,"Spices (Exc Pepper of the Genus 'Piper';. Peppers Gender ""Capsicum"" O ""Pimenta""; Vanilla, Cinnamon and Cinnamon-Tree Flowers, Cloves ""Whole Fruit, Cloves and Stems"", Nutmeg, Mace and Cardamoms, Seeds Anise, Badiana, Fennel, Coriander, Cumin and Caraway, Juniper Berries, Ginger, Saffron, Turmeric, Thyme, Bay Leaves and ""Curry"" and Mixtures of Various Spices)",1,Imports,usa,United States,6237
